grid_mode,ppn,nodes,nproc,message_size_bytes,algorithm,predicted_time_sec,is_optimal
nproc,4,,2,512,scatter_recursive_doubling_allgather,9.606243748625663e-05,0
nproc,4,,2,512,scatter_ring_allgather,3.320378098388491e-05,0
nproc,4,,2,512,tree,3.149863339936989e-05,0
nproc,4,,2,4096,binomial,3.707507782625711e-05,0
nproc,4,,2,4096,circ_graph,4.6187539479703535e-05,0
nproc,4,,2,4096,nb,3.721379151659327e-05,0
nproc,4,,2,4096,pipelined_tree,3.7202521571337776e-05,0
nproc,4,,2,4096,release_gather,9.174585136811043e-06,1
nproc,4,,2,4096,scatter_recursive_doubling_allgather,0.0001147383074509928,0
nproc,4,,2,4096,scatter_ring_allgather,3.8805397895710086e-05,0
nproc,4,,2,4096,tree,3.7202521571337776e-05,0
nproc,4,,2,16384,binomial,6.749648027152426e-05,1
nproc,4,,2,16384,circ_graph,8.770199197426211e-05,0
nproc,4,,2,16384,nb,0.0001073501529989412,0
nproc,4,,2,16384,pipelined_tree,9.655125313961228e-05,0
nproc,4,,2,16384,release_gather,7.011459373198995e-05,0
nproc,4,,2,16384,scatter_recursive_doubling_allgather,0.00010730864114371736,0
nproc,4,,2,16384,scatter_ring_allgather,9.733579828717478e-05,0
nproc,4,,2,16384,tree,9.593485315128927e-05,0
nproc,4,,2,131072,binomial,0.00019161265749121972,0
nproc,4,,2,131072,circ_graph,0.00021424572272394217,0
nproc,4,,2,131072,nb,0.00021737799021190226,0
nproc,4,,2,131072,pipelined_tree,0.00021663620527490675,0
nproc,4,,2,131072,release_gather,0.0001677214719340693,1
nproc,4,,2,131072,scatter_recursive_doubling_allgather,0.0002155812118111278,0
nproc,4,,2,131072,scatter_ring_allgather,0.0002147771122419748,0
nproc,4,,2,131072,tree,0.0002142330479471617,0
nproc,4,,2,1048576,binomial,0.0009481825870264715,1
nproc,4,,2,1048576,circ_graph,0.0010360814725950303,0
nproc,4,,2,1048576,nb,0.0011535778901925818,0
nproc,4,,2,1048576,pipelined_tree,0.0010705435596428696,0
nproc,4,,2,1048576,release_gather,0.0009855322959272923,0
nproc,4,,2,1048576,scatter_recursive_doubling_allgather,0.0010513241138840278,0
nproc,4,,2,1048576,scatter_ring_allgather,0.0010416673944198987,0
nproc,4,,2,1048576,tree,0.0010442119398736175,0
nproc,4,,2,4194304,binomial,0.0033661017012271877,1
nproc,4,,2,4194304,circ_graph,0.0035145218688523313,0
nproc,4,,2,4194304,nb,0.003479104224864523,0
nproc,4,,2,4194304,pipelined_tree,0.0051169895973774285,0
nproc,4,,2,4194304,release_gather,0.0034201004877915365,0
nproc,4,,2,4194304,scatter_recursive_doubling_allgather,0.00351860886874714,0
nproc,4,,2,4194304,scatter_ring_allgather,0.003468329888309101,0
nproc,4,,2,4194304,tree,0.0034926324874383153,0
nproc,4,,2,33554432,binomial,0.023817330144787832,1
nproc,4,,2,33554432,circ_graph,0.026635866167233332,0
nproc,4,,2,33554432,nb,0.026589884561055738,0
nproc,4,,2,33554432,pipelined_tree,0.09649337227228037,0
nproc,4,,2,33554432,release_gather,0.026671545785829077,0
nproc,4,,2,33554432,scatter_recursive_doubling_allgather,0.026975843553630027,0
nproc,4,,2,33554432,scatter_ring_allgather,0.026671545785829077,0
nproc,4,,2,33554432,tree,0.028393317231420346,0
nproc,4,,4,2,binomial,1.3647978268202443e-05,0
nproc,4,,4,2,circ_graph,1.3977811100374126e-05,0
nproc,4,,4,2,nb,1.4053328269673853e-05,0
nproc,4,,4,2,pipelined_tree,1.401924360071237e-05,0
nproc,4,,4,2,release_gather,3.1757506448474686e-06,1
nproc,4,,4,2,scatter_recursive_doubling_allgather,4.3417811266168055e-05,0
nproc,4,,4,2,scatter_ring_allgather,1.5667340490454812e-05,0
nproc,4,,4,2,tree,1.401924360071237e-05,0
nproc,4,,4,16,binomial,1.3683476082969455e-05,0
nproc,4,,4,16,circ_graph,1.3992812296356053e-05,0
nproc,4,,4,16,nb,1.4067983131730008e-05,0
nproc,4,,4,16,pipelined_tree,1.4034538594166963e-05,0
nproc,4,,4,16,release_gather,3.1817172850418814e-06,1
nproc,4,,4,16,scatter_recursive_doubling_allgather,4.558769299124829e-05,0
nproc,4,,4,16,scatter_ring_allgather,1.5748256057538768e-05,0
nproc,4,,4,16,tree,1.4034538594166963e-05,0
nproc,4,,4,64,binomial,1.4167754086926002e-05,0
nproc,4,,4,64,circ_graph,1.4482392710083815e-05,0
nproc,4,,4,64,nb,1.4560616088058104e-05,0
nproc,4,,4,64,pipelined_tree,1.4527526415206098e-05,0
nproc,4,,4,64,release_gather,3.2548453738278293e-06,1
nproc,4,,4,64,scatter_recursive_doubling_allgather,6.295868037205092e-05,0
nproc,4,,4,64,scatter_ring_allgather,1.6299124003227484e-05,0
nproc,4,,4,64,tree,1.4527526415206098e-05,0
nproc,4,,4,512,binomial,3.154380585186623e-05,0
nproc,4,,4,512,circ_graph,3.916384522149521e-05,0
nproc,4,,4,512,nb,3.147545835465029e-05,0
nproc,4,,4,512,pipelined_tree,3.149863339936989e-05,0
nproc,4,,4,512,release_gather,5.316321329073677e-06,1
nproc,4,,4,512,scatter_recursive_doubling_allgather,9.606243748625663e-05,0
nproc,4,,4,512,scatter_ring_allgather,3.320378098388491e-05,0
nproc,4,,4,512,tree,3.149863339936989e-05,0
nproc,4,,4,4096,binomial,3.707507782625711e-05,0
nproc,4,,4,4096,circ_graph,4.6187539479703535e-05,0
nproc,4,,4,4096,nb,3.721379151659327e-05,0
nproc,4,,4,4096,pipelined_tree,3.7202521571337776e-05,0
nproc,4,,4,4096,release_gather,9.174585136811043e-06,1
nproc,4,,4,4096,scatter_recursive_doubling_allgather,0.0001147383074509928,0
nproc,4,,4,4096,scatter_ring_allgather,3.8805397895710086e-05,0
nproc,4,,4,4096,tree,3.7202521571337776e-05,0
nproc,4,,4,16384,binomial,6.749648027152426e-05,1
nproc,4,,4,16384,circ_graph,8.770199197426211e-05,0
nproc,4,,4,16384,nb,0.0001073501529989412,0
nproc,4,,4,16384,pipelined_tree,9.655125313961228e-05,0
nproc,4,,4,16384,release_gather,7.011459373198995e-05,0
nproc,4,,4,16384,scatter_recursive_doubling_allgather,0.00010730864114371736,0
nproc,4,,4,16384,scatter_ring_allgather,9.733579828717478e-05,0
nproc,4,,4,16384,tree,9.593485315128927e-05,0
nproc,4,,4,131072,binomial,0.00019161265749121972,0
nproc,4,,4,131072,circ_graph,0.00021424572272394217,0
nproc,4,,4,131072,nb,0.00021737799021190226,0
nproc,4,,4,131072,pipelined_tree,0.00021663620527490675,0
nproc,4,,4,131072,release_gather,0.0001677214719340693,1
nproc,4,,4,131072,scatter_recursive_doubling_allgather,0.0002155812118111278,0
nproc,4,,4,131072,scatter_ring_allgather,0.0002147771122419748,0
nproc,4,,4,131072,tree,0.0002142330479471617,0
nproc,4,,4,1048576,binomial,0.0009481825870264715,1
nproc,4,,4,1048576,circ_graph,0.0010360814725950303,0
nproc,4,,4,1048576,nb,0.0011535778901925818,0
nproc,4,,4,1048576,pipelined_tree,0.0010705435596428696,0
nproc,4,,4,1048576,release_gather,0.0009855322959272923,0
nproc,4,,4,1048576,scatter_recursive_doubling_allgather,0.0010513241138840278,0
nproc,4,,4,1048576,scatter_ring_allgather,0.0010416673944198987,0
nproc,4,,4,1048576,tree,0.0010442119398736175,0
nproc,4,,4,4194304,binomial,0.0033661017012271877,1
nproc,4,,4,4194304,circ_graph,0.0035145218688523313,0
nproc,4,,4,4194304,nb,0.003479104224864523,0
nproc,4,,4,4194304,pipelined_tree,0.0051169895973774285,0
nproc,4,,4,4194304,release_gather,0.0034201004877915365,0
nproc,4,,4,4194304,scatter_recursive_doubling_allgather,0.00351860886874714,0
nproc,4,,4,4194304,scatter_ring_allgather,0.003468329888309101,0
nproc,4,,4,4194304,tree,0.0034926324874383153,0
nproc,4,,4,33554432,binomial,0.023817330144787832,1
nproc,4,,4,33554432,circ_graph,0.026635866167233332,0
nproc,4,,4,33554432,nb,0.026589884561055738,0
nproc,4,,4,33554432,pipelined_tree,0.09649337227228037,0
nproc,4,,4,33554432,release_gather,0.026671545785829077,0
nproc,4,,4,33554432,scatter_recursive_doubling_allgather,0.026975843553630027,0
nproc,4,,4,33554432,scatter_ring_allgather,0.026671545785829077,0
nproc,4,,4,33554432,tree,0.028393317231420346,0
nproc,4,,8,2,binomial,1.3647978268202443e-05,0
nproc,4,,8,2,circ_graph,1.3977811100374126e-05,0
nproc,4,,8,2,nb,1.4053328269673853e-05,0
nproc,4,,8,2,pipelined_tree,1.401924360071237e-05,0
nproc,4,,8,2,release_gather,3.1757506448474686e-06,1
nproc,4,,8,2,scatter_recursive_doubling_allgather,4.3417811266168055e-05,0
nproc,4,,8,2,scatter_ring_allgather,1.5667340490454812e-05,0
nproc,4,,8,2,tree,1.401924360071237e-05,0
nproc,4,,8,16,binomial,1.3683476082969455e-05,0
nproc,4,,8,16,circ_graph,1.3992812296356053e-05,0
nproc,4,,8,16,nb,1.4067983131730008e-05,0
nproc,4,,8,16,pipelined_tree,1.4034538594166963e-05,0
nproc,4,,8,16,release_gather,3.1817172850418814e-06,1
nproc,4,,8,16,scatter_recursive_doubling_allgather,4.558769299124829e-05,0
nproc,4,,8,16,scatter_ring_allgather,1.5748256057538768e-05,0
nproc,4,,8,16,tree,1.4034538594166963e-05,0
nproc,4,,8,64,binomial,1.4167754086926002e-05,0
nproc,4,,8,64,circ_graph,1.4482392710083815e-05,0
nproc,4,,8,64,nb,1.4560616088058104e-05,0
nproc,4,,8,64,pipelined_tree,1.4527526415206098e-05,0
nproc,4,,8,64,release_gather,3.2548453738278293e-06,1
nproc,4,,8,64,scatter_recursive_doubling_allgather,6.295868037205092e-05,0
nproc,4,,8,64,scatter_ring_allgather,1.6299124003227484e-05,0
nproc,4,,8,64,tree,1.4527526415206098e-05,0
nproc,4,,8,512,binomial,3.154380585186623e-05,0
nproc,4,,8,512,circ_graph,3.916384522149521e-05,0
nproc,4,,8,512,nb,3.147545835465029e-05,0
nproc,4,,8,512,pipelined_tree,3.149863339936989e-05,0
nproc,4,,8,512,release_gather,5.316321329073677e-06,1
nproc,4,,8,512,scatter_recursive_doubling_allgather,9.606243748625663e-05,0
nproc,4,,8,512,scatter_ring_allgather,3.320378098388491e-05,0
nproc,4,,8,512,tree,3.149863339936989e-05,0
nproc,4,,8,4096,binomial,3.707507782625711e-05,0
nproc,4,,8,4096,circ_graph,4.6187539479703535e-05,0
nproc,4,,8,4096,nb,3.721379151659327e-05,0
nproc,4,,8,4096,pipelined_tree,3.7202521571337776e-05,0
nproc,4,,8,4096,release_gather,9.174585136811043e-06,1
nproc,4,,8,4096,scatter_recursive_doubling_allgather,0.0001147383074509928,0
nproc,4,,8,4096,scatter_ring_allgather,3.8805397895710086e-05,0
nproc,4,,8,4096,tree,3.7202521571337776e-05,0
nproc,4,,8,16384,binomial,6.749648027152426e-05,1
nproc,4,,8,16384,circ_graph,8.770199197426211e-05,0
nproc,4,,8,16384,nb,0.0001073501529989412,0
nproc,4,,8,16384,pipelined_tree,9.655125313961228e-05,0
nproc,4,,8,16384,release_gather,7.011459373198995e-05,0
nproc,4,,8,16384,scatter_recursive_doubling_allgather,0.00010730864114371736,0
nproc,4,,8,16384,scatter_ring_allgather,9.733579828717478e-05,0
nproc,4,,8,16384,tree,9.593485315128927e-05,0
nproc,4,,8,131072,binomial,0.00019161265749121972,0
nproc,4,,8,131072,circ_graph,0.00021424572272394217,0
nproc,4,,8,131072,nb,0.00021737799021190226,0
nproc,4,,8,131072,pipelined_tree,0.00021663620527490675,0
nproc,4,,8,131072,release_gather,0.0001677214719340693,1
nproc,4,,8,131072,scatter_recursive_doubling_allgather,0.0002155812118111278,0
nproc,4,,8,131072,scatter_ring_allgather,0.0002147771122419748,0
nproc,4,,8,131072,tree,0.0002142330479471617,0
nproc,4,,8,1048576,binomial,0.0009481825870264715,1
nproc,4,,8,1048576,circ_graph,0.0010360814725950303,0
nproc,4,,8,1048576,nb,0.0011535778901925818,0
nproc,4,,8,1048576,pipelined_tree,0.0010705435596428696,0
nproc,4,,8,1048576,release_gather,0.0009855322959272923,0
nproc,4,,8,1048576,scatter_recursive_doubling_allgather,0.0010513241138840278,0
nproc,4,,8,1048576,scatter_ring_allgather,0.0010416673944198987,0
nproc,4,,8,1048576,tree,0.0010442119398736175,0
nproc,4,,8,4194304,binomial,0.0033661017012271877,1
nproc,4,,8,4194304,circ_graph,0.0035145218688523313,0
nproc,4,,8,4194304,nb,0.003479104224864523,0
nproc,4,,8,4194304,pipelined_tree,0.0051169895973774285,0
nproc,4,,8,4194304,release_gather,0.0034201004877915365,0
nproc,4,,8,4194304,scatter_recursive_doubling_allgather,0.00351860886874714,0
nproc,4,,8,4194304,scatter_ring_allgather,0.003468329888309101,0
nproc,4,,8,4194304,tree,0.0034926324874383153,0
nproc,4,,8,33554432,binomial,0.023817330144787832,1
nproc,4,,8,33554432,circ_graph,0.026635866167233332,0
nproc,4,,8,33554432,nb,0.026589884561055738,0
nproc,4,,8,33554432,pipelined_tree,0.09649337227228037,0
nproc,4,,8,33554432,release_gather,0.026671545785829077,0
nproc,4,,8,33554432,scatter_recursive_doubling_allgather,0.026975843553630027,0
nproc,4,,8,33554432,scatter_ring_allgather,0.026671545785829077,0
nproc,4,,8,33554432,tree,0.028393317231420346,0
nproc,4,,16,2,binomial,1.3647978268202443e-05,0
nproc,4,,16,2,circ_graph,1.3977811100374126e-05,0
nproc,4,,16,2,nb,1.4053328269673853e-05,0
nproc,4,,16,2,pipelined_tree,1.401924360071237e-05,0
nproc,4,,16,2,release_gather,3.1757506448474686e-06,1
nproc,4,,16,2,scatter_recursive_doubling_allgather,4.3417811266168055e-05,0
nproc,4,,16,2,scatter_ring_allgather,1.5667340490454812e-05,0
nproc,4,,16,2,tree,1.401924360071237e-05,0
nproc,4,,16,16,binomial,1.3683476082969455e-05,0
nproc,4,,16,16,circ_graph,1.3992812296356053e-05,0
nproc,4,,16,16,nb,1.4067983131730008e-05,0
nproc,4,,16,16,pipelined_tree,1.4034538594166963e-05,0
nproc,4,,16,16,release_gather,3.1817172850418814e-06,1
nproc,4,,16,16,scatter_recursive_doubling_allgather,4.558769299124829e-05,0
nproc,4,,16,16,scatter_ring_allgather,1.5748256057538768e-05,0
nproc,4,,16,16,tree,1.4034538594166963e-05,0
nproc,4,,16,64,binomial,1.4167754086926002e-05,0
nproc,4,,16,64,circ_graph,1.4482392710083815e-05,0
nproc,4,,16,64,nb,1.4560616088058104e-05,0
nproc,4,,16,64,pipelined_tree,1.4527526415206098e-05,0
nproc,4,,16,64,release_gather,3.2548453738278293e-06,1
nproc,4,,16,64,scatter_recursive_doubling_allgather,6.295868037205092e-05,0
nproc,4,,16,64,scatter_ring_allgather,1.6299124003227484e-05,0
nproc,4,,16,64,tree,1.4527526415206098e-05,0
nproc,4,,16,512,binomial,3.154380585186623e-05,0
nproc,4,,16,512,circ_graph,3.916384522149521e-05,0
nproc,4,,16,512,nb,3.147545835465029e-05,0
nproc,4,,16,512,pipelined_tree,3.149863339936989e-05,0
nproc,4,,16,512,release_gather,5.316321329073677e-06,1
nproc,4,,16,512,scatter_recursive_doubling_allgather,9.606243748625663e-05,0
nproc,4,,16,512,scatter_ring_allgather,3.320378098388491e-05,0
nproc,4,,16,512,tree,3.149863339936989e-05,0
nproc,4,,16,4096,binomial,3.707507782625711e-05,0
nproc,4,,16,4096,circ_graph,4.6187539479703535e-05,0
nproc,4,,16,4096,nb,3.721379151659327e-05,0
nproc,4,,16,4096,pipelined_tree,3.7202521571337776e-05,0
nproc,4,,16,4096,release_gather,9.174585136811043e-06,1
nproc,4,,16,4096,scatter_recursive_doubling_allgather,0.0001147383074509928,0
nproc,4,,16,4096,scatter_ring_allgather,3.8805397895710086e-05,0
nproc,4,,16,4096,tree,3.7202521571337776e-05,0
nproc,4,,16,16384,binomial,6.749648027152426e-05,1
nproc,4,,16,16384,circ_graph,8.770199197426211e-05,0
nproc,4,,16,16384,nb,0.0001073501529989412,0
nproc,4,,16,16384,pipelined_tree,9.655125313961228e-05,0
nproc,4,,16,16384,release_gather,7.011459373198995e-05,0
nproc,4,,16,16384,scatter_recursive_doubling_allgather,0.00010730864114371736,0
nproc,4,,16,16384,scatter_ring_allgather,9.733579828717478e-05,0
nproc,4,,16,16384,tree,9.593485315128927e-05,0
nproc,4,,16,131072,binomial,0.00019161265749121972,0
nproc,4,,16,131072,circ_graph,0.00021424572272394217,0
nproc,4,,16,131072,nb,0.00021737799021190226,0
nproc,4,,16,131072,pipelined_tree,0.00021663620527490675,0
nproc,4,,16,131072,release_gather,0.0001677214719340693,1
nproc,4,,16,131072,scatter_recursive_doubling_allgather,0.0002155812118111278,0
nproc,4,,16,131072,scatter_ring_allgather,0.0002147771122419748,0
nproc,4,,16,131072,tree,0.0002142330479471617,0
nproc,4,,16,1048576,binomial,0.0009481825870264715,1
nproc,4,,16,1048576,circ_graph,0.0010360814725950303,0
nproc,4,,16,1048576,nb,0.0011535778901925818,0
nproc,4,,16,1048576,pipelined_tree,0.0010705435596428696,0
nproc,4,,16,1048576,release_gather,0.0009855322959272923,0
nproc,4,,16,1048576,scatter_recursive_doubling_allgather,0.0010513241138840278,0
nproc,4,,16,1048576,scatter_ring_allgather,0.0010416673944198987,0
nproc,4,,16,1048576,tree,0.0010442119398736175,0
nproc,4,,16,4194304,binomial,0.0033661017012271877,1
nproc,4,,16,4194304,circ_graph,0.0035145218688523313,0
nproc,4,,16,4194304,nb,0.003479104224864523,0
nproc,4,,16,4194304,pipelined_tree,0.0051169895973774285,0
nproc,4,,16,4194304,release_gather,0.0034201004877915365,0
nproc,4,,16,4194304,scatter_recursive_doubling_allgather,0.00351860886874714,0
nproc,4,,16,4194304,scatter_ring_allgather,0.003468329888309101,0
nproc,4,,16,4194304,tree,0.0034926324874383153,0
nproc,4,,16,33554432,binomial,0.023817330144787832,1
nproc,4,,16,33554432,circ_graph,0.026635866167233332,0
nproc,4,,16,33554432,nb,0.026589884561055738,0
nproc,4,,16,33554432,pipelined_tree,0.09649337227228037,0
nproc,4,,16,33554432,release_gather,0.026671545785829077,0
nproc,4,,16,33554432,scatter_recursive_doubling_allgather,0.026975843553630027,0
nproc,4,,16,33554432,scatter_ring_allgather,0.026671545785829077,0
nproc,4,,16,33554432,tree,0.028393317231420346,0
nproc,4,,32,2,binomial,1.7210626741952044e-05,0
nproc,4,,32,2,circ_graph,1.905599906506132e-05,0
nproc,4,,32,2,nb,2.0466889992464166e-05,0
nproc,4,,32,2,pipelined_tree,1.9604205079817695e-05,0
nproc,4,,32,2,release_gather,3.735169309620531e-06,1
nproc,4,,32,2,scatter_recursive_doubling_allgather,4.3417811266168055e-05,0
nproc,4,,32,2,scatter_ring_allgather,2.1318785695446707e-05,0
nproc,4,,32,2,tree,1.9604205079817695e-05,0
nproc,4,,32,16,binomial,1.7251531419162484e-05,0
nproc,4,,32,16,circ_graph,1.908397304137253e-05,0
nproc,4,,32,16,nb,2.0486459088062918e-05,0
nproc,4,,32,16,pipelined_tree,1.9636149173250558e-05,0
nproc,4,,32,16,release_gather,3.7425422235958925e-06,1
nproc,4,,32,16,scatter_recursive_doubling_allgather,4.558769299124829e-05,0
nproc,4,,32,16,scatter_ring_allgather,2.1431703192817352e-05,0
nproc,4,,32,16,tree,1.9636149173250558e-05,0
nproc,4,,32,64,binomial,1.7659259047578003e-05,0
nproc,4,,32,64,circ_graph,1.961670424959149e-05,0
nproc,4,,32,64,nb,2.093282778714654e-05,0
nproc,4,,32,64,pipelined_tree,2.011920662121266e-05,0
nproc,4,,32,64,release_gather,3.807749074564347e-06,1
nproc,4,,32,64,scatter_recursive_doubling_allgather,6.295868037205092e-05,0
nproc,4,,32,64,scatter_ring_allgather,2.1966342082176502e-05,0
nproc,4,,32,64,tree,2.011920662121266e-05,0
nproc,4,,32,512,binomial,3.444412410648371e-05,0
nproc,4,,32,512,circ_graph,4.178677162317172e-05,0
nproc,4,,32,512,nb,3.291643060498093e-05,0
nproc,4,,32,512,pipelined_tree,3.416596417757863e-05,0
nproc,4,,32,512,release_gather,5.53604732286802e-06,1
nproc,4,,32,512,scatter_recursive_doubling_allgather,9.639474082050596e-05,0
nproc,4,,32,512,scatter_ring_allgather,3.5689670113707996e-05,0
nproc,4,,32,512,tree,3.416596417757863e-05,0
nproc,4,,32,4096,binomial,4.081176938836476e-05,0
nproc,4,,32,4096,circ_graph,4.896653137714797e-05,0
nproc,4,,32,4096,nb,3.8165680624093365e-05,0
nproc,4,,32,4096,pipelined_tree,4.0219608146299706e-05,0
nproc,4,,32,4096,release_gather,9.528417238616139e-06,1
nproc,4,,32,4096,scatter_recursive_doubling_allgather,0.0001147383074509928,0
nproc,4,,32,4096,scatter_ring_allgather,4.158783726908345e-05,0
nproc,4,,32,4096,tree,4.0219608146299706e-05,0
nproc,4,,32,16384,binomial,7.129101886114986e-05,1
nproc,4,,32,16384,circ_graph,9.091115196654992e-05,0
nproc,4,,32,16384,nb,0.00011214053303174722,0
nproc,4,,32,16384,pipelined_tree,0.00010086707998134113,0
nproc,4,,32,16384,release_gather,7.271559668813282e-05,0
nproc,4,,32,16384,scatter_recursive_doubling_allgather,0.00011208458817626723,0
nproc,4,,32,16384,scatter_ring_allgather,0.00010099605437915411,0
nproc,4,,32,16384,tree,0.00010022312700402689,0
nproc,4,,32,131072,binomial,0.00019282467546826568,0
nproc,4,,32,131072,circ_graph,0.00021507198986155226,0
nproc,4,,32,131072,nb,0.00021936658234803153,0
nproc,4,,32,131072,pipelined_tree,0.00021800650606145153,0
nproc,4,,32,131072,release_gather,0.0001687823696940725,1
nproc,4,,32,131072,scatter_recursive_doubling_allgather,0.0002169448393900648,0
nproc,4,,32,131072,scatter_ring_allgather,0.00021613565360611807,0
nproc,4,,32,131072,tree,0.00021558814791179323,0
nproc,4,,32,1048576,binomial,0.0009481825870264715,1
nproc,4,,32,1048576,circ_graph,0.0010360814725950303,0
nproc,4,,32,1048576,nb,0.0011535778901925818,0
nproc,4,,32,1048576,pipelined_tree,0.0010705435596428696,0
nproc,4,,32,1048576,release_gather,0.0009855322959272923,0
nproc,4,,32,1048576,scatter_recursive_doubling_allgather,0.0010513241138840278,0
nproc,4,,32,1048576,scatter_ring_allgather,0.0010416673944198987,0
nproc,4,,32,1048576,tree,0.0010442119398736175,0
nproc,4,,32,4194304,binomial,0.0033661017012271877,1
nproc,4,,32,4194304,circ_graph,0.0035145218688523313,0
nproc,4,,32,4194304,nb,0.003479104224864523,0
nproc,4,,32,4194304,pipelined_tree,0.0051169895973774285,0
nproc,4,,32,4194304,release_gather,0.0034201004877915365,0
nproc,4,,32,4194304,scatter_recursive_doubling_allgather,0.00351860886874714,0
nproc,4,,32,4194304,scatter_ring_allgather,0.003468329888309101,0
nproc,4,,32,4194304,tree,0.0034926324874383153,0
nproc,4,,32,33554432,binomial,0.023817330144787832,1
nproc,4,,32,33554432,circ_graph,0.026635866167233332,0
nproc,4,,32,33554432,nb,0.026589884561055738,0
nproc,4,,32,33554432,pipelined_tree,0.09649337227228037,0
nproc,4,,32,33554432,release_gather,0.026671545785829077,0
nproc,4,,32,33554432,scatter_recursive_doubling_allgather,0.026975843553630027,0
nproc,4,,32,33554432,scatter_ring_allgather,0.026671545785829077,0
nproc,4,,32,33554432,tree,0.028393317231420346,0
nproc,8,,2,2,binomial,1.3647978268202443e-05,0
nproc,8,,2,2,circ_graph,1.3977811100374126e-05,0
nproc,8,,2,2,nb,1.4053328269673853e-05,0
nproc,8,,2,2,pipelined_tree,1.401924360071237e-05,0
nproc,8,,2,2,release_gather,3.1757506448474686e-06,1
nproc,8,,2,2,scatter_recursive_doubling_allgather,4.3417811266168055e-05,0
nproc,8,,2,2,scatter_ring_allgather,1.5667340490454812e-05,0
nproc,8,,2,2,tree,1.401924360071237e-05,0
nproc,8,,2,16,binomial,1.3683476082969455e-05,0
nproc,8,,2,16,circ_graph,1.3992812296356053e-05,0
nproc,8,,2,16,nb,1.4067983131730008e-05,0
nproc,8,,2,16,pipelined_tree,1.4034538594166963e-05,0
nproc,8,,2,16,release_gather,3.1817172850418814e-06,1
nproc,8,,2,16,scatter_recursive_doubling_allgather,4.558769299124829e-05,0
nproc,8,,2,16,scatter_ring_allgather,1.5748256057538768e-05,0
nproc,8,,2,16,tree,1.4034538594166963e-05,0
nproc,8,,2,64,binomial,1.4167754086926002e-05,0
nproc,8,,2,64,circ_graph,1.4482392710083815e-05,0
nproc,8,,2,64,nb,1.4560616088058104e-05,0
nproc,8,,2,64,pipelined_tree,1.4527526415206098e-05,0
nproc,8,,2,64,release_gather,3.2548453738278293e-06,1
nproc,8,,2,64,scatter_recursive_doubling_allgather,6.295868037205092e-05,0
nproc,8,,2,64,scatter_ring_allgather,1.6299124003227484e-05,0
nproc,8,,2,64,tree,1.4527526415206098e-05,0
nproc,8,,2,512,binomial,3.154380585186623e-05,0
nproc,8,,2,512,circ_graph,3.916384522149521e-05,0
nproc,8,,2,512,nb,3.147545835465029e-05,0
nproc,8,,2,512,pipelined_tree,3.149863339936989e-05,0
nproc,8,,2,512,release_gather,5.316321329073677e-06,1
nproc,8,,2,512,scatter_recursive_doubling_allgather,9.606243748625663e-05,0
nproc,8,,2,512,scatter_ring_allgather,3.320378098388491e-05,0
nproc,8,,2,512,tree,3.149863339936989e-05,0
nproc,8,,2,4096,binomial,3.707507782625711e-05,0
nproc,8,,2,4096,circ_graph,4.6187539479703535e-05,0
nproc,8,,2,4096,nb,3.721379151659327e-05,0
nproc,8,,2,4096,pipelined_tree,3.7202521571337776e-05,0
nproc,8,,2,4096,release_gather,9.174585136811043e-06,1
nproc,8,,2,4096,scatter_recursive_doubling_allgather,0.0001147383074509928,0
nproc,8,,2,4096,scatter_ring_allgather,3.8805397895710086e-05,0
nproc,8,,2,4096,tree,3.7202521571337776e-05,0
nproc,8,,2,16384,binomial,6.749648027152426e-05,1
nproc,8,,2,16384,circ_graph,8.770199197426211e-05,0
nproc,8,,2,16384,nb,0.0001073501529989412,0
nproc,8,,2,16384,pipelined_tree,9.655125313961228e-05,0
nproc,8,,2,16384,release_gather,7.011459373198995e-05,0
nproc,8,,2,16384,scatter_recursive_doubling_allgather,0.00010730864114371736,0
nproc,8,,2,16384,scatter_ring_allgather,9.733579828717478e-05,0
nproc,8,,2,16384,tree,9.593485315128927e-05,0
nproc,8,,2,131072,binomial,0.00019161265749121972,0
nproc,8,,2,131072,circ_graph,0.00021424572272394217,0
nproc,8,,2,131072,nb,0.00021737799021190226,0
nproc,8,,2,131072,pipelined_tree,0.00021663620527490675,0
nproc,8,,2,131072,release_gather,0.0001677214719340693,1
nproc,8,,2,131072,scatter_recursive_doubling_allgather,0.0002155812118111278,0
nproc,8,,2,131072,scatter_ring_allgather,0.0002147771122419748,0
nproc,8,,2,131072,tree,0.0002142330479471617,0
nproc,8,,2,1048576,binomial,0.0009481825870264715,1
nproc,8,,2,1048576,circ_graph,0.0010360814725950303,0
nproc,8,,2,1048576,nb,0.0011535778901925818,0
nproc,8,,2,1048576,pipelined_tree,0.0010705435596428696,0
nproc,8,,2,1048576,release_gather,0.0009855322959272923,0
nproc,8,,2,1048576,scatter_recursive_doubling_allgather,0.0010513241138840278,0
nproc,8,,2,1048576,scatter_ring_allgather,0.0010416673944198987,0
nproc,8,,2,1048576,tree,0.0010442119398736175,0
nproc,8,,2,4194304,binomial,0.0033661017012271877,1
nproc,8,,2,4194304,circ_graph,0.0035145218688523313,0
nproc,8,,2,4194304,nb,0.003479104224864523,0
nproc,8,,2,4194304,pipelined_tree,0.0051169895973774285,0
nproc,8,,2,4194304,release_gather,0.0034201004877915365,0
nproc,8,,2,4194304,scatter_recursive_doubling_allgather,0.00351860886874714,0
